_id,body_type,car_brand,car_model,car_name,drive_wheels,engine_displacement,fuel_type,general_rating,horse_power,number_of_cylinders,number_of_reviews,price_new,production_year,seat_capacity,transmission_type,views
69749ca338d4f6af0d04fd54,Hatchback,TOYOTA,Prius ახალი,TOYOTA Prius ახალი,FWD,1.8,hybrid,3.3,135,3,505,24168,2018,5,automatic,1636
69749ca338d4f6af0d04fd89,Hatchback,SUZUKI,Wagon R+,SUZUKI Wagon R+,AWD,1.2,petrol,2.9,90,4,66,25704,1998,5,manual,1433
69749ca338d4f6af0d04fdae,Wagon,OPEL,Zafira 1.9 TDI,OPEL Zafira 1.9 TDI,FWD,2,diesel,3.5,150,4,439,29750,2005,5,manual,9955
69749ca338d4f6af0d04fdda,Sedan,MERCEDES-BENZ,C 300 300,MERCEDES-BENZ C 300 300,RWD,3,petrol,3.4,225,6,105,36340,2009,5,tiptronic,5081
69749ca338d4f6af0d04fde4,Sedan,FORD,Fusion Se ekoboost,FORD Fusion Se ekoboost,FWD,1.5,petrol,3.3,112,4,893,28416,2013,5,tiptronic,2961
69749ca338d4f6af0d04fdea,Minivan,HONDA,Mobilio,HONDA Mobilio,FWD,1.5,petrol,2.8,112,4,315,35224,2005,5,variator,1296
69749ca338d4f6af0d04fdf6,Sedan,MERCEDES-BENZ,E 350 AMG Pack,MERCEDES-BENZ E 350 AMG Pack,RWD,3.5,petrol,3.3,262,6,174,37968,2011,5,tiptronic,1737
69749ca338d4f6af0d04fe03,Sedan,VAZ,21099,VAZ 21099,FWD,1.5,petrol,2.6,112,4,985,32768,1996,5,manual,2271
69749ca338d4f6af0d04fe07,SUV,VAZ,2121 (Niva) 21213,VAZ 2121 (Niva) 21213,AWD,1.7,petrol,2.9,128,4,293,40824,1998,5,manual,3928
69749ca338d4f6af0d04fe30,SUV,MITSUBISHI,Eclipse SE,MITSUBISHI Eclipse SE,AWD,2.5,petrol,4.2,188,4,233,34240,2017,5,automatic,10886
69749ca338d4f6af0d04fe47,Sedan,TOYOTA,Corolla YARIS IA,TOYOTA Corolla YARIS IA,FWD,1.5,petrol,3,112,4,845,28160,2014,5,automatic,1623
69749ca338d4f6af0d04fe53,Sedan,TATA,Indigo,TATA Indigo,FWD,1.4,petrol,2.7,105,4,447,28980,2009,5,manual,2425
69749ca338d4f6af0d04fe57,Sedan,MERCEDES-BENZ,E 320 CDI,MERCEDES-BENZ E 320 CDI,RWD,2,diesel,4.1,150,6,798,31720,2002,5,tiptronic,2424
69749ca338d4f6af0d04fe5d,SUV,BMW,X5 350d,BMW X5 350d,AWD,2.5,diesel,4.4,188,6,106,36160,2011,5,tiptronic,1837
69749ca338d4f6af0d04fe62,SUV,SUBARU,Forester 2.0XT (TURBO),SUBARU Forester 2.0XT (TURBO),AWD,2.5,petrol,4.2,188,4,371,35200,2014,5,automatic,4878
69749ca338d4f6af0d04fe67,Hatchback,MINI,Countryman One,MINI Countryman One,FWD,1.6,petrol,3,120,4,31,25080,2010,5,manual,2203
69749ca338d4f6af0d04fe6d,SUV,JEEP,Grand Cherokee OVERLAND,JEEP Grand Cherokee OVERLAND,AWD,2.5,diesel,4.4,188,6,176,35520,2013,5,tiptronic,3597
69749ca338d4f6af0d04fe77,SUV,MERCEDES-BENZ,ML 350 350,MERCEDES-BENZ ML 350 350,AWD,3.5,cng,3.6,262,8,221,48312,2002,5,tiptronic,1226
69749ca338d4f6af0d04fea7,Sedan,INFINITI,Q50,INFINITI Q50,RWD,3.5,hybrid,3.5,262,6,601,36960,2014,5,automatic,3330
69749ca338d4f6af0d04feee,Coupe,MERCEDES-BENZ,SLK 200,MERCEDES-BENZ SLK 200,RWD,2,petrol,4.1,150,4,578,33320,2005,4,tiptronic,3102
69749ca338d4f6af0d04ff17,SUV,BMW,X5 4/4turbo,BMW X5 4/4turbo,AWD,4.4,petrol,3.7,330,8,470,48816,2011,5,tiptronic,3724
69749ca338d4f6af0d04ff21,Sedan,HYUNDAI,Sonata ECO,HYUNDAI Sonata ECO,FWD,2,petrol,3.8,150,4,799,27820,2017,5,automatic,6108
69749ca338d4f6af0d04ff43,Sedan,NISSAN,Skyline 250gt,NISSAN Skyline 250gt,RWD,2.5,petrol,3,188,6,643,35224,2005,5,tiptronic,3825
69749ca338d4f6af0d04ff53,Hatchback,HONDA,Life,HONDA Life,FWD,0.7,petrol,3,52,3,573,20976,2010,5,automatic,3108
69749ca338d4f6af0d04ff79,Sedan,AUDI,A8 L,AUDI A8 L,AWD,4.2,petrol,3.6,315,12,380,42952,2006,5,tiptronic,3542
69749ca338d4f6af0d04ff86,Sedan,BMW,520 2.2,BMW 520 2.2,RWD,2.2,lpg,3.1,165,6,351,34932,2001,5,manual,3315
69749ca338d4f6af0d04ffa4,Sedan,MERCEDES-BENZ,A 220,MERCEDES-BENZ A 220,AWD,2,petrol,3.6,150,4,930,29256,2018,5,automatic,3996
69749ca338d4f6af0d04ffa5,Wagon,MERCEDES-BENZ,C 180 C - 1.8,MERCEDES-BENZ C 180 C - 1.8,RWD,1.8,cng,2.8,135,4,946,32766,1997,5,manual,2210
69749ca338d4f6af0d04ffb7,Coupe,AUDI,A5 premium plus,AUDI A5 premium plus,AWD,2,petrol,4.2,150,4,803,32480,2008,4,tiptronic,3562
69749ca338d4f6af0d04ffb8,Sedan,BMW,330 330,BMW 330 330,RWD,2,petrol,4.2,150,4,487,28080,2016,5,automatic,2153
69749ca338d4f6af0d04ffbe,Hatchback,FORD,Fiesta se,FORD Fiesta se,FWD,1.6,petrol,3,120,8,345,24420,2013,5,automatic,5675
69749ca338d4f6af0d04ffd9,SUV,MITSUBISHI,Outlander ES,MITSUBISHI Outlander ES,FWD,2.4,petrol,3.3,180,4,726,37664,2017,5,automatic,2254
69749ca338d4f6af0d04fff4,Coupe,MITSUBISHI,3000 GT,MITSUBISHI 3000 GT,FWD,3,petrol,2.7,225,6,907,44016,1993,4,manual,1081
69749ca338d4f6af0d04fff8,Sedan,BMW,320 I XDRIVE,BMW 320 I XDRIVE,RWD,2,petrol,3.4,150,4,602,30912,2012,5,tiptronic,2507
69749ca338d4f6af0d050014,SUV,NISSAN,Kicks SR-line,NISSAN Kicks SR-line,FWD,1.6,petrol,3.3,120,4,336,34240,2017,5,automatic,6670
69749ca338d4f6af0d05002c,Sedan,BMW,535 M5,BMW 535 M5,RWD,2,petrol,4,150,6,935,29380,2011,5,tiptronic,1485
69749ca338d4f6af0d050038,Hatchback,TOYOTA,Aqua 2013,TOYOTA Aqua 2013,FWD,1.5,hybrid,3.2,112,4,573,23760,2014,5,automatic,854
69749ca338d4f6af0d050065,SUV,FIAT,500X Eyzi,FIAT 500X Eyzi,AWD,2.4,petrol,3.4,180,4,618,38720,2014,5,tiptronic,2882
69749ca338d4f6af0d05006a,Sedan,TOYOTA,Camry SE SPORT,TOYOTA Camry SE SPORT,FWD,2.5,petrol,3.3,188,4,80,33448,2011,5,tiptronic,3092
69749ca338d4f6af0d050084,Hatchback,FIAT,500 GUCCI,FIAT 500 GUCCI,FWD,1.4,petrol,3.1,105,4,406,23956,2011,5,tiptronic,889
69749ca338d4f6af0d050095,SUV,BMW,X5 F15,BMW X5 F15,AWD,3,petrol,3.6,225,6,487,41736,2013,5,tiptronic,2255
69749ca338d4f6af0d0500a6,Sedan,LEXUS,HS 250h LIMITED,LEXUS HS 250h LIMITED,FWD,2.5,hybrid,3.4,188,4,36,33744,2010,5,automatic,5474
69749ca338d4f6af0d0500e4,Coupe,ZAZ,969 M,ZAZ 969 M,RWD,1,petrol,2.7,75,4,283,35328,1986,4,manual,1921
69749ca338d4f6af0d0500fd,SUV,MERCEDES-BENZ,CLA 200,MERCEDES-BENZ CLA 200,AWD,2.5,diesel,4.5,188,8,93,34240,2017,5,automatic,1690
69749ca338d4f6af0d050110,Sedan,AUDI,A6 S-line,AUDI A6 S-line,AWD,2,petrol,4.3,150,6,519,29120,2012,5,tiptronic,2793
69749ca338d4f6af0d050120,Sedan,BMW,530 530,BMW 530 530,RWD,3,petrol,3.1,225,6,42,37604,2005,5,tiptronic,2396
69749ca338d4f6af0d050121,Sedan,OPEL,Combo turbo,OPEL Combo turbo,FWD,2,diesel,3.5,150,4,7,32240,2000,5,manual,7111
69749ca338d4f6af0d050148,Sedan,CHEVROLET,C-Crosser cruze,CHEVROLET C-Crosser cruze,FWD,1.8,petrol,3,135,4,82,30016,2012,5,tiptronic,2165
69749ca338d4f6af0d05016b,Sedan,CHRYSLER,300 S,CHRYSLER 300 S,RWD,3.6,petrol,3.5,270,6,688,37740,2013,5,tiptronic,3699
69749ca338d4f6af0d05017a,Hatchback,MITSUBISHI,Colt 1.3 prastoi,MITSUBISHI Colt 1.3 prastoi,FWD,1.3,petrol,2.6,98,4,130,25584,2001,5,manual,1785
69749ca338d4f6af0d05018e,Coupe,FORD,Mustang Premium,FORD Mustang Premium,RWD,2,petrol,4.1,150,4,141,30800,2014,4,tiptronic,1073
69749ca338d4f6af0d0501d9,Sedan,VOLKSWAGEN,Passat S,VOLKSWAGEN Passat S,FWD,1.8,petrol,3.3,135,4,590,29480,2014,5,automatic,9145
69749ca338d4f6af0d0501f3,Hatchback,VOLKSWAGEN,Golf Mk3,VOLKSWAGEN Golf Mk3,FWD,1.8,cng,2.8,135,4,964,29184,1996,5,manual,4630
69749ca338d4f6af0d0501f5,Sedan,INFINITI,G25,INFINITI G25,RWD,2.5,petrol,3.3,188,6,735,34040,2009,5,tiptronic,8761
69749ca338d4f6af0d0501f9,Hatchback,FORD,Fiesta Titanium,FORD Fiesta Titanium,FWD,1.6,petrol,3.1,120,4,669,24640,2012,5,tiptronic,4349
69749ca338d4f6af0d050222,Sedan,FIAT,Linea,FIAT Linea,FWD,1.5,petrol,2.8,112,4,219,28672,2012,5,manual,3587
69749ca338d4f6af0d050236,Sedan,FIAT,Doblo max,FIAT Doblo max,FWD,2,diesel,3.5,150,4,930,28080,2016,5,manual,8107
69749ca338d4f6af0d05027b,Sedan,MERCEDES-BENZ,E 350 4MATIC,MERCEDES-BENZ E 350 4MATIC,AWD,3.5,petrol,3.6,262,6,556,38976,2008,5,tiptronic,2836
69749ca338d4f6af0d050297,SUV,LAND ROVER,Discovery 3,LAND ROVER Discovery 3,AWD,2.7,diesel,3.3,202,6,14,43680,2004,5,manual,6178
69749ca338d4f6af0d0502a0,Hatchback,OPEL,Corsa C,OPEL Corsa C,FWD,1.2,petrol,2.7,90,4,181,25500,1999,5,manual,1451
69749ca338d4f6af0d0502b1,SUV,TOYOTA,"Highlander 2,4 4 cil","TOYOTA Highlander 2,4 4 cil",FWD,2.5,petrol,4,188,4,508,37760,2006,5,automatic,8302
69749ca338d4f6af0d0502ce,Sedan,NISSAN,Titan,NISSAN Titan,FWD,5.6,petrol,3.6,420,8,226,45360,2016,5,automatic,1834
69749ca338d4f6af0d050304,Sedan,KIA,Clarus,KIA Clarus,FWD,2,cng,2.7,150,4,540,34776,1998,5,manual,2218
69749ca338d4f6af0d05030f,Hatchback,TOYOTA,Prius Japan,TOYOTA Prius Japan,FWD,1.5,hybrid,2.7,112,4,842,25920,2004,5,variator,1721
69749ca338d4f6af0d050311,SUV,LAND ROVER,Freelander 1.7 turbo diz,LAND ROVER Freelander 1.7 turbo diz,FWD,2.5,diesel,3.6,188,4,530,40320,1998,5,manual,2608
69749ca338d4f6af0d050318,Hatchback,MINI,Clubman,MINI Clubman,FWD,1.6,petrol,3.8,120,4,204,25300,2009,5,manual,4035
69749ca338d4f6af0d05032f,Hatchback,OPEL,Astra F,OPEL Astra F,FWD,1.6,petrol,2.7,120,4,696,28600,1994,5,manual,1294
69749ca338d4f6af0d050332,Sedan,CHEVROLET,Cruze Sonic,CHEVROLET Cruze Sonic,FWD,2,petrol,4.1,150,4,422,28340,2015,5,tiptronic,715
69749ca338d4f6af0d050347,SUV,MERCEDES-BENZ,GLE 350 AMG,MERCEDES-BENZ GLE 350 AMG,RWD,2.5,petrol,4.2,188,6,911,35200,2014,5,tiptronic,3788
69749ca338d4f6af0d05035d,Minivan,HONDA,Stream RSZ,HONDA Stream RSZ,FWD,1.8,petrol,3,135,4,268,36344,2006,5,automatic,9204
69749ca338d4f6af0d05036f,Sedan,MERCEDES-BENZ,CLS 500 AMG,MERCEDES-BENZ CLS 500 AMG,RWD,5,petrol,3.3,375,8,228,47520,2004,5,tiptronic,2032
69749ca338d4f6af0d05039f,SUV,KIA,SOUL SXL,KIA SOUL SXL,FWD,2,petrol,3.3,150,4,456,36624,2015,5,automatic,2278
69749ca338d4f6af0d0503a7,Sedan,FORD,Fusion TITANIUMI,FORD Fusion TITANIUMI,FWD,2,hybrid,3.3,150,4,321,30912,2012,5,automatic,1688
69749ca338d4f6af0d0503b9,Sedan,ACURA,ILX,ACURA ILX,FWD,2,petrol,3.4,150,4,325,30360,2014,5,automatic,916
69749ca338d4f6af0d0503e6,SUV,NISSAN,X-Trail 4X4,NISSAN X-Trail 4X4,FWD,2.5,petrol,3,188,4,936,41652,2007,5,variator,2275
69749ca338d4f6af0d0503f3,Sedan,OPEL,Astra ინსიგნია,OPEL Astra ინსიგნია,FWD,1.8,petrol,3,135,4,897,31088,2008,5,manual,1121
69749ca338d4f6af0d0503f7,Sedan,SUBARU,Legacy LIMITED,SUBARU Legacy LIMITED,AWD,2.5,petrol,3.3,188,4,564,34040,2009,5,variator,1698
69749ca338d4f6af0d050407,Minivan,FORD,Transit 150,FORD Transit 150,RWD,2.4,diesel,3.6,180,4,847,38100,1997,5,manual,3716
69749ca338d4f6af0d050413,Sedan,KIA,Optima LX,KIA Optima LX,FWD,2.4,petrol,3.4,180,4,764,32704,2012,5,automatic,3751
69749ca338d4f6af0d050432,Sedan,CHEVROLET,Tahoe,CHEVROLET Tahoe,RWD,5.3,petrol,3.7,398,8,668,43248,2018,5,automatic,676
69749ca338d4f6af0d050448,Wagon,MERCEDES-BENZ,E 430 AVANTGARDE,MERCEDES-BENZ E 430 AVANTGARDE,RWD,4.3,petrol,3.5,322,8,491,44750,1999,5,tiptronic,6223
69749ca338d4f6af0d050489,Sedan,HYUNDAI,Sonata sport limited,HYUNDAI Sonata sport limited,FWD,2.4,petrol,3.2,180,5,39,31536,2016,5,tiptronic,6639
69749ca338d4f6af0d0504c1,Sedan,FORD,C-MAX Hybrid,FORD C-MAX Hybrid,FWD,2,hybrid,3,150,4,979,30636,2013,5,automatic,1881
69749ca338d4f6af0d0504e7,SUV,JEEP,Grand Cherokee SRT.8,JEEP Grand Cherokee SRT.8,AWD,6.1,petrol,3.6,458,8,68,58500,2007,5,tiptronic,2203
69749ca338d4f6af0d0504ed,Sedan,LEXUS,GS 450 hybrid,LEXUS GS 450 hybrid,RWD,3.5,hybrid,3.5,262,6,840,39984,2005,5,automatic,5150
69749ca338d4f6af0d0504f1,Sedan,MERCURY,Milan,MERCURY Milan,FWD,2.5,hybrid,3.2,188,4,622,34040,2009,5,tiptronic,2771
69749ca338d4f6af0d0504ff,Sedan,CHEVROLET,Cruze LIMITED LT2,CHEVROLET Cruze LIMITED LT2,FWD,2,petrol,4.1,150,4,683,28600,2014,5,tiptronic,4113
69749ca338d4f6af0d050504,SUV,AUDI,Q5 quattro S-line,AUDI Q5 quattro S-line,AWD,3.2,petrol,3.6,240,6,54,44160,2009,5,tiptronic,2012
69749ca338d4f6af0d050519,SUV,TOYOTA,Land Cruiser Prado prado,TOYOTA Land Cruiser Prado prado,AWD,2.7,petrol,3.7,202,6,544,43680,2004,5,automatic,4925
69749ca338d4f6af0d05056e,Sedan,OPEL,Vectra А,OPEL Vectra А,FWD,2,cng,2.7,150,4,747,36156,1993,5,manual,2271
69749ca338d4f6af0d05059a,SUV,BMW,X5 30SD,BMW X5 30SD,AWD,2.5,diesel,4.4,188,6,642,37440,2007,5,tiptronic,4357
69749ca338d4f6af0d0505e5,SUV,BMW,X5 XDR40E,BMW X5 XDR40E,AWD,2.5,plug-in hybrid,4.4,188,4,214,34880,2015,5,automatic,1999
69749ca338d4f6af0d0505fc,Sedan,CHEVROLET,Cavalier,CHEVROLET Cavalier,FWD,2.2,petrol,3,165,4,102,34364,2003,5,automatic,1484
69749ca338d4f6af0d050614,Sedan,AUDI,A4 b7,AUDI A4 b7,AWD,2,petrol,4.2,150,4,580,30940,2005,5,tiptronic,3505
69749ca338d4f6af0d050618,Hatchback,TOYOTA,Prius Sport,TOYOTA Prius Sport,FWD,1.8,hybrid,3.2,135,4,427,25764,2011,5,automatic,1911
69749ca338d4f6af0d050621,SUV,VOLKSWAGEN,Tiguan s,VOLKSWAGEN Tiguan s,AWD,2.5,petrol,4.4,188,4,767,36160,2011,5,tiptronic,1964
69749ca338d4f6af0d05062a,Hatchback,TOYOTA,Opa,TOYOTA Opa,FWD,2,petrol,3,150,4,736,28792,2002,5,automatic,1310
69749ca338d4f6af0d050631,Sedan,MERCEDES-BENZ,Vito 116,MERCEDES-BENZ Vito 116,RWD,2,diesel,3.4,150,4,201,29380,2011,5,manual,3005
69749ca338d4f6af0d05063c,Sedan,BMW,328 330,BMW 328 330,RWD,2,petrol,4.1,150,4,709,28080,2016,5,tiptronic,4218
69749ca338d4f6af0d050650,Sedan,AUDI,RS4,AUDI RS4,AWD,3,petrol,3.6,225,6,564,35392,2012,5,automatic,1223
69749ca338d4f6af0d0506ae,Sedan,VOLKSWAGEN,Passat b8,VOLKSWAGEN Passat b8,FWD,1.8,petrol,3.2,135,4,635,29480,2014,5,tiptronic,3286
69749ca338d4f6af0d0506b8,SUV,SUBARU,Forester LIMITED,SUBARU Forester LIMITED,AWD,2.5,petrol,3.5,188,4,523,41296,2008,5,tiptronic,1501
69749ca338d4f6af0d0506b9,Sedan,VOLKSWAGEN,Passat 1,VOLKSWAGEN Passat 1,FWD,2,petrol,4.1,150,4,526,31200,2004,5,tiptronic,2258
69749ca338d4f6af0d0506bb,Minivan,CHRYSLER,Voyager,CHRYSLER Voyager,FWD,2.4,diesel,3.5,180,6,942,36600,2002,5,manual,1545
69749ca338d4f6af0d0506c2,Sedan,TOYOTA,Camry 87000,TOYOTA Camry 87000,FWD,2.5,petrol,3.3,188,4,377,33152,2012,5,automatic,3055
69749ca338d4f6af0d0506e1,Sedan,KIA,Optima full,KIA Optima full,FWD,2.4,petrol,3.3,180,4,303,33288,2010,5,automatic,1065
69749ca338d4f6af0d050700,Sedan,MERCEDES-BENZ,S 500 Long,MERCEDES-BENZ S 500 Long,RWD,5,lpg,3.6,375,8,101,48312,2002,5,tiptronic,3706
69749ca338d4f6af0d050713,SUV,NISSAN,X-Trail axis,NISSAN X-Trail axis,AWD,2,petrol,3.2,150,4,303,40656,2003,5,automatic,5889
69749ca338d4f6af0d05071f,Sedan,BMW,325 2v,BMW 325 2v,RWD,2.5,petrol,3.2,188,6,176,36112,2002,5,automatic,3752
69749ca338d4f6af0d050731,Sedan,KIA,Optima hibrid,KIA Optima hibrid,FWD,2.4,hybrid,3.2,180,4,897,32704,2012,5,tiptronic,1464
69749ca338d4f6af0d050738,Sedan,ASTON MARTIN,DB7 Vantage Volante,ASTON MARTIN DB7 Vantage Volante,RWD,6,petrol,3.5,450,12,544,54064,2000,5,automatic,1681
69749ca338d4f6af0d050740,SUV,NISSAN,Murano s awd,NISSAN Murano s awd,AWD,3.5,petrol,3.3,262,6,610,47916,2003,5,variator,6903
69749ca338d4f6af0d050745,Coupe,HONDA,Civic EXL,HONDA Civic EXL,FWD,1.8,petrol,3.2,135,4,829,32832,2010,4,automatic,2511
69749ca338d4f6af0d05074a,Sedan,TOYOTA,Prius hybrid,TOYOTA Prius hybrid,FWD,1.8,hybrid,3.3,135,4,240,30284,2011,5,automatic,3338
69749ca338d4f6af0d050775,Sedan,MERCEDES-BENZ,E 200 4,MERCEDES-BENZ E 200 4,RWD,2.3,cng,2.9,172,4,970,38016,1992,5,manual,4893
69749ca338d4f6af0d050776,Sedan,VAZ,2103,VAZ 2103,RWD,1.5,petrol,2.8,112,4,441,32000,1999,5,manual,4378
69749ca338d4f6af0d050797,SUV,INFINITI,QX50,INFINITI QX50,AWD,2,petrol,3.7,150,4,856,35616,2018,5,automatic,3815
69749ca338d4f6af0d05079a,Sedan,TOYOTA,Aqua aqua,TOYOTA Aqua aqua,RWD,1.5,hybrid,3,112,4,454,28672,2012,5,automatic,2404
69749ca338d4f6af0d0507a0,Sedan,BMW,528 2.0 ტურბო,BMW 528 2.0 ტურბო,AWD,2,petrol,4.3,150,4,344,28860,2013,5,tiptronic,4499
69749ca338d4f6af0d0507a5,SUV,AUDI,Q5 S-line prestige,AUDI Q5 S-line prestige,AWD,3,petrol,3.6,225,6,133,42112,2012,5,tiptronic,2141
69749ca338d4f6af0d0507ab,SUV,VAZ,2121 (Niva) 1700,VAZ 2121 (Niva) 1700,AWD,1.7,petrol,2.9,128,4,913,40500,1999,5,manual,3650
69749ca338d4f6af0d0507c4,Sedan,JAGUAR,XJL,JAGUAR XJL,RWD,5,petrol,3.7,375,8,806,44748,2011,5,automatic,2798
69749ca338d4f6af0d0507f4,Sedan,BMW,540,BMW 540,RWD,4,petrol,3.5,300,8,330,41652,2007,5,tiptronic,2151
69749ca338d4f6af0d050815,Sedan,BMW,328 F30,BMW 328 F30,RWD,2,petrol,4.1,150,4,342,29380,2011,5,tiptronic,3514
69749ca338d4f6af0d05081b,Sedan,NISSAN,Fuga 350GT,NISSAN Fuga 350GT,RWD,3.5,cng,3.3,262,6,411,40320,2004,5,tiptronic,2730
69749ca338d4f6af0d050820,Hatchback,RENAULT,19,RENAULT 19,FWD,1.7,petrol,2.7,128,4,483,28896,1995,5,manual,2916
69749ca338d4f6af0d050841,SUV,DODGE,Caliber 2011,DODGE Caliber 2011,FWD,2,petrol,3.1,150,4,59,38304,2010,5,automatic,3256
69749ca338d4f6af0d05084e,Coupe,FIAT,500 მარჯვენა საჭე,FIAT 500 მარჯვენა საჭე,FWD,1.2,petrol,3.1,90,4,882,30360,2009,4,automatic,2874
69749ca338d4f6af0d050850,Hatchback,HONDA,FIT sport,HONDA FIT sport,FWD,1.5,petrol,3,112,4,853,24840,2009,5,automatic,2973
69749ca338d4f6af0d05088f,Sedan,TOYOTA,Camry hybrid,TOYOTA Camry hybrid,FWD,2.4,hybrid,2.8,180,4,206,31828,2015,5,variator,1872
69749ca338d4f6af0d0508a5,Coupe,OPEL,Astra bertoni,OPEL Astra bertoni,FWD,2.2,lpg,2.9,165,4,261,38000,1999,4,automatic,3232
69749ca338d4f6af0d0508bc,Sedan,BMW,M5 Stoki,BMW M5 Stoki,RWD,5,petrol,3.6,375,10,184,47520,2004,5,tiptronic,4500
69749ca338d4f6af0d0508c0,SUV,MERCEDES-BENZ,GLE 350 A M G,MERCEDES-BENZ GLE 350 A M G,AWD,3.5,petrol,3.7,262,6,578,43164,2015,5,tiptronic,1494
69749ca338d4f6af0d0508c7,SUV,NISSAN,X-Trail T30,NISSAN X-Trail T30,AWD,2,petrol,3.5,150,4,963,39648,2006,5,automatic,3459
69749ca338d4f6af0d0508cb,Sedan,AUDI,S8,AUDI S8,AWD,4,petrol,3.7,300,8,212,39160,2014,5,automatic,5069
69749ca338d4f6af0d0508e9,Sedan,SUBARU,Forester legacy,SUBARU Forester legacy,AWD,2.5,petrol,3.3,188,4,279,32856,2013,5,tiptronic,5080
69749ca338d4f6af0d0508ed,SUV,CHEVROLET,Traverse LT,CHEVROLET Traverse LT,AWD,3.6,petrol,3.5,270,8,17,45600,2010,5,automatic,7618
69749ca338d4f6af0d050928,SUV,BMW,X5 E53,BMW X5 E53,AWD,4.4,petrol,3.4,330,8,817,53136,2001,5,tiptronic,4656
69749ca338d4f6af0d050930,Pickup,FORD,F350,FORD F350,RWD,6.7,diesel,3.8,502,8,966,60384,2013,5,automatic,6982
69749ca338d4f6af0d050938,Hatchback,HONDA,FIT L,HONDA FIT L,FWD,1.5,hybrid,3,112,4,766,23976,2013,5,variator,2069
69749ca338d4f6af0d05094d,SUV,MERCEDES-BENZ,ML 400,MERCEDES-BENZ ML 400,AWD,2.5,petrol,4.4,188,6,945,35200,2014,5,tiptronic,3101
69749ca338d4f6af0d05094f,Sedan,სხვა,kamaz/ კამაზი,სხვა kamaz/ კამაზი,RWD,10.8,diesel,3.3,810,8,891,75360,2004,5,manual,1910
69749ca338d4f6af0d050979,Sedan,SUBARU,Legacy GT,SUBARU Legacy GT,AWD,2,petrol,3.3,150,4,191,32844,2005,5,tiptronic,3180
69749ca338d4f6af0d05097b,Sedan,BMW,530 დიზელი,BMW 530 დიზელი,RWD,2,diesel,4.2,150,6,384,32240,2000,5,automatic,1404
69749ca338d4f6af0d05098f,SUV,ZAZ,969,ZAZ 969,AWD,1.1,petrol,2.8,82,4,885,38400,1996,5,manual,3192
69749ca338d4f6af0d0509ab,SUV,ISUZU,Rodeo Mu,ISUZU Rodeo Mu,AWD,2.5,diesel,4.1,188,4,148,40640,1997,5,automatic,369
69749ca338d4f6af0d0509ac,Sedan,LEXUS,ES 300 Hibrid,LEXUS ES 300 Hibrid,FWD,2.5,hybrid,3.4,188,4,787,33152,2012,5,tiptronic,9007
69749ca338d4f6af0d0509cb,SUV,SUZUKI,Grand Vitara Nomade,SUZUKI Grand Vitara Nomade,AWD,2.4,petrol,3.3,180,4,741,38016,2016,5,automatic,2664
69749ca338d4f6af0d0509cc,Sedan,BMW,528 M Pack,BMW 528 M Pack,RWD,2,petrol,4.1,150,4,367,29380,2011,5,tiptronic,1694
69749ca338d4f6af0d0509d6,Wagon,CADILLAC,CTS BLS,CADILLAC CTS BLS,FWD,2,diesel,3.5,150,4,539,29250,2007,5,manual,1619
69749ca338d4f6af0d050a04,SUV,MERCEDES-BENZ,GLK 320,MERCEDES-BENZ GLK 320,AWD,2.5,diesel,4.5,188,6,739,37120,2008,5,automatic,3719
69749ca338d4f6af0d050a17,Sedan,OPEL,Astra ge,OPEL Astra ge,FWD,2,diesel,3.5,150,4,118,32500,1999,5,manual,3136
69749ca338d4f6af0d050a20,Coupe,FERRARI,California,FERRARI California,RWD,4.3,petrol,3.3,322,8,119,44620,2009,4,automatic,1821
69749ca338d4f6af0d050a33,Sedan,KIA,Optima ECOHYBRID,KIA Optima ECOHYBRID,FWD,2.4,hybrid,3.4,180,4,874,32412,2013,5,automatic,2400
69749ca338d4f6af0d050a35,Sedan,AUDI,A5 S line,AUDI A5 S line,FWD,2,petrol,4,150,4,834,29900,2009,5,tiptronic,1661
69749ca338d4f6af0d050a46,Sedan,TOYOTA,Camry V70,TOYOTA Camry V70,FWD,2.5,petrol,3.1,188,4,825,31672,2017,5,tiptronic,3768
69749ca338d4f6af0d050a63,Sedan,BMW,750 L Japan,BMW 750 L Japan,RWD,2,petrol,4.1,150,8,739,29640,2010,5,tiptronic,4111
69749ca338d4f6af0d050a66,Minivan,MERCEDES-BENZ,V 220,MERCEDES-BENZ V 220,FWD,2.2,diesel,2.8,165,4,661,40824,1998,5,manual,5354
69749ca338d4f6af0d050a6b,SUV,DODGE,Nitro,DODGE Nitro,FWD,3.7,petrol,3.5,278,6,171,46460,2009,5,automatic,1864
69749ca338d4f6af0d050a6d,Hatchback,SCION,iQ IM,SCION iQ IM,FWD,1.8,petrol,3.1,135,4,126,24852,2015,5,tiptronic,1229
69749ca338d4f6af0d050a77,Sedan,ALFA ROMEO,156,ALFA ROMEO 156,FWD,2,petrol,2.9,150,4,698,34224,2000,5,manual,2640
69749ca338d4f6af0d050a8c,Sedan,MERCEDES-BENZ,CLS 55 AMG Kompressor,MERCEDES-BENZ CLS 55 AMG Kompressor,RWD,5.5,petrol,3.5,412,8,955,49920,2004,5,tiptronic,4342
69749ca338d4f6af0d050aa5,SUV,BMW,X5 4x4,BMW X5 4x4,AWD,2.5,diesel,4.5,188,6,688,36160,2011,5,automatic,3693
